,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-76111.31999999999,449.8682617043468
3,10,140.11000000000058,217.69000000000233,0.21392493252797956,-75971.20999999999,1017.5999469885555
4,10,357.8000000000029,324.7100000000064,0.3524891239935974,-75613.40999999999,921.191542936526
5,10,33.08999999999651,0.0,0.0,-75580.31999999999,1089.4571673799571
