,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-57159.8,545.4715350552726
3,10,-127.01999999998952,520.5500000000102,0.7276034370487707,-57286.81999999999,715.4309249986653
4,10,-647.5699999999997,112.63999999999942,0.11942998385013757,-57934.38999999999,943.1467406153356
5,10,-534.9300000000003,0.0,0.0,-58469.31999999999,4176.656444733434
