,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-47758.96000000001,460.06747862557006
3,10,230.58000000000902,195.67999999998574,0.6031837320243809,-47528.38,324.4119322370522
4,10,426.25999999999476,407.83999999998923,0.8004143991272927,-47102.12,509.53606087629737
5,10,18.42000000000553,303.3100000000122,0.5052612888754463,-47083.7,600.303262248896
6,10,-284.8900000000067,99.44000000001688,0.21000100497128146,-47368.590000000004,473.52154344983126
7,10,-185.4499999999898,63.8100000000195,0.11391119669871096,-47554.03999999999,560.1732037702452
8,10,-249.2600000000093,128.4899999999907,0.29262085342116123,-47803.3,439.10062628058336
9,10,-377.75,77.04999999999563,0.11647530519876499,-48181.05,661.5136132805995
10,10,-300.70000000000437,0.0,0.0,-48481.75000000001,523.1059978627657
