,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,5,0.0,0.0,0.0,-76601.43999999999,815.0870156001715
3,5,-94.08000000000175,189.41999999999825,0.16187454803581905,-76695.51999999999,1170.1654293303975
4,5,-283.5,14.25999999998021,0.009302871424662388,-76979.01999999999,1532.8600546038099
5,5,-269.2400000000198,935.8200000000215,0.945695280961165,-77248.26000000001,989.5576501649595
6,5,666.5800000000017,626.6199999999953,1.3562219519344163,-76581.68000000001,462.0335182646396
7,5,39.9600000000064,16229.800000000017,11.841091583265534,-76541.72,1370.6337701953798
8,5,-16189.840000000011,20398.280000000028,1.8853013738807405,-92731.56000000001,10819.638855941539
9,5,4208.440000000017,0.0,0.0,-88523.12,16079.733509358919
