,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,5,0.0,0.0,0.0,-53631.86,618.1925452478378
3,5,62.5,1125.199999999997,1.5602388453025315,-53569.36,721.1716356041757
4,5,1187.699999999997,1639.0799999999945,2.6142385949170093,-52381.66,626.9817923991089
5,5,-451.3799999999974,1949.0800000000017,5.53823042088439,-52833.04,351.9319081867953
6,5,-2400.459999999999,2959.4000000000015,0.8013036687191589,-55233.5,3693.2315619251367
7,5,558.9400000000023,5664.680000000008,2.614371296584163,-54674.56,2166.746554860536
8,5,-5105.740000000005,1706.660000000018,0.22776039752170715,-59780.3,7493.225418336221
9,5,-3399.079999999987,0.0,0.0,-63179.37999999999,19178.98656308513
