,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-15684.069999999998,148.23921396025932
3,10,18.899999999995998,231.399999999996,1.4427782929460697,-15665.170000000002,160.38500241606116
4,10,-212.5,137.100000000004,1.094747104937468,-15877.670000000002,125.2344028878114
5,10,-75.399999999996,0.0,0.0,-15953.069999999998,283.4059320715312
