,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-37310.729999999996,572.563529808411
3,10,296.50999999999476,445.4999999999927,0.8878272013204579,-37014.22,501.7868334484507
4,10,-148.98999999999796,67.09000000000378,0.11515884523311233,-37163.21,582.5865990944566
5,10,-216.08000000000175,0.0,0.0,-37379.29,937.8936713603407
