,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-15830.220000000001,397.25876201790703
3,10,158.52000000000044,102.29000000000087,0.21995542906670046,-15671.7,465.0487620788933
4,10,260.8100000000013,470.8600000000006,1.7015655961743616,-15410.89,276.72162687035836
5,10,-210.04999999999927,0.0,0.0,-15620.939999999999,610.9217429425798
