,Nreps,lnPK,lnPPK,deltaK,estLnProbMean,estLnProbStdev
2,10,0.0,0.0,0.0,-69663.7,1401.5862228204155
3,10,746.1900000000023,2869.100000000006,4.312705791334675,-68917.51,665.266804372503
4,10,-2122.9100000000035,3231.0999999999913,0.8350466312412143,-71040.42,3869.364750561631
5,10,1108.1899999999878,0.0,0.0,-69932.23000000001,1107.0392857126199
