,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
ALA-KLS0564-R174540-2892378,-3.033515313990009,-5.031686297576257,3.7777165379776205,3.6092406771166736,-1.85108557098306,-1.406074418360941,1.117524816445775,-0.5929496109502669,1.8663163558682918,1.8630339089621533,-6.049146422427198,-0.2334742200868381,2.110291500798897,1.0636040904339388,10.028402962767327,-1.5046733484793946,-2.8484269847890005,0.36933892996262585,-2.8943426516465487,-3.8393928855736075,4.844700722500246,-0.3867690518388961,4.872865408009087,-4.555063676155597,-3.98171768213341,-2.1899584163640333,-5.988249711357776,-0.8453625976506502,-0.5910268898363223,-3.8553723057575127,3.536387532990078,-2.17931989254718,1.8794520321005845,-2.75627271709606,1.5349079555725045,-1.2849528265354555,2.8049951653531577,-2.379049731014147,-0.58691080670403,5.425559550840495,0.3204632367566729,-4.255573285671727,0.29177416936303324,-6.289419068436902,2.283415627346079,3.267423032729434,2.0882996420902398,-2.3684664502520576,0.8614806618735864,-1.039514743113988,-5.175297766062386,-3.566229821939166,5.039021810985591,1.5218936681647894,2.880270792252544,-1.0958006696524503,-2.159219066365828,2.0760875134253807,-1.138883990322724,-0.23071455441773714,0.5606943454450702,-1.5160679598232336,-1.29820879690944,3.502130020244663,-0.4757619366758261,-0.5579058635170369,0.5557789988274479,-0.22656719979686846,-5.547868118498939,-1.0459206759835205,-2.4811348898926116,0.9692544127965532,-0.2369470864946791,-0.07111133438274089,-0.5304353164426335,2.0821067710305843,-0.4632405765086105,-1.0060774178278578,0.2290846821575211,-1.0060062441650868,2.6367796834847468e-15
ALA-KLS0793-2892513,-1.539017414407398,-0.88261053270062,2.7760513270597977,-1.918969515265768,-0.8417175932044936,0.9296837323112039,8.139547460749617,-0.035489431272334976,3.951164707631707,-3.071547067122249,-4.049445024434461,1.1652882093096146,0.18109626847505877,-1.5783459199241114,2.5684214889581494,0.14682648358907696,2.268848078542221,0.8373772735996617,0.14717404135858825,9.146795194491823,3.2582319772228656,-2.344362790944157,-1.0081301627076285,-0.3937894651427907,-2.7984070282055966,1.5314636581027712,-0.7717863356695549,0.21823359171836093,-1.7744509245345685,3.4260682981693673,-2.6478603239257645,2.7379152565915286,-0.2120792807468197,-1.8171189298792914,4.887643314978247,-0.34966289472816287,0.8919185201803511,4.951587064423677,-1.7523271276618355,-0.21742629717054457,3.70627435134572,-0.6368436982129659,-4.684167249231031,0.4966220524357391,0.1358909752229283,-1.0960247831430188,1.810808227378248,5.072434529107082,-0.8918509512166186,-2.19815815728707,-1.143476192850765,-5.484297897870416,-3.9258427662771433,0.7451389354751415,-1.105724321391167,-2.9244282514968742,2.5862847701160563,3.55283280112364,-4.008670609716566,4.409392409672173,-0.10578036674980644,-3.451226112474814,-1.5640969632268598,-1.814124318354202,2.3142983322261936,2.4904040507147918,-0.30596661260152436,-5.600201253935993,2.057777014725729,-3.1614118455753264,3.073241374601449,1.1392664367801253,-2.5710374984411075,-0.5786172936348035,2.724152722403302,-0.568268599356892,-1.1136576403545106,1.3279560259786747,-4.433524457401647,3.1611751562510264,-1.654926196081874e-15
ALA-KLS0796-2892514,-0.4835428578124523,-0.9082180273914582,-1.2384543318369068,-6.644039260708228,2.1361882536460666,0.03540491294913428,3.7013904161638758,1.7302224876225791,-3.2613595239648423,5.586381911505556,1.1079214369449601,-1.1400378815697587,0.8934854000360699,1.9719282632900355,-0.0916618161019418,-3.20496597802103,0.582829963209521,1.1672636530332412,-1.117150249903257,0.6913249440486474,-1.198449969915529,3.513066418046205,1.0673937993330358,-0.29710806953459246,0.22561554872546413,-0.546339846963616,-1.4536043805372074,-0.19083541909165752,0.14039185740238436,-4.55158659309131,-1.159017727340067,-0.8511794814154763,2.601293676492847,-2.3046786090510825,3.4755675434464974,-4.249208055458608,3.2022295587011125,-0.4685125347297377,2.6059816250517733,-0.8608055899555779,-2.5878469516428373,6.321022130109821,-1.15553333678745,-3.8383165666316676,-3.4637734086641414,-1.709059453815762,2.3791185136813082,-3.2474978580386216,4.1028813835458955,-0.019662703883166568,3.7702242027529977,2.148237242255738,-1.9945114424109658,-0.28520926905499405,-0.056648632323608866,1.3681129284790898,4.6864207458625575,1.6270757633416157,-1.6194942902352911,1.7083888237725697,5.162806278728027,2.3841617185580493,-3.715268309563192,1.186585096352382,1.351126856385577,-0.8065671296285366,-0.06505638541686648,-0.5012800910267398,0.8698673982158016,-2.1766125194022754,0.7393411935619223,2.606640762147971,6.745747385368752,5.053388520249928,0.04026716178283838,3.7511731890067503,1.7175022412125098,-1.7260763313244138,2.91961872988918,7.448090378504983,1.4085954624931674e-14
ALA-KLS0797-2892471,-0.10410339587995932,-3.4872273711922275,3.0746047863756725,4.9166858110898515,-5.858365615033056,3.407627715563294,-0.663149711245785,-0.3367559945558487,-1.3489483017680275,-4.357608628281859,1.1608952157006642,3.3565253179341794,1.9431093039720655,8.652622571668456,0.4778039585975543,-1.1208743872127405,0.39146345270027183,-0.07608030270563268,3.4104435905065977,0.6154989792228222,-1.935118032701428,5.010319900427311,-3.3906324584035272,4.31603087428438,1.2204577952664697,-0.2114443341892762,3.342958187953539,-3.2980659406899226,-5.162957590522009,2.859039957061875,0.8286490680073058,-3.763828803970981,2.5065275528811974,2.880491427985911,1.828873540897031,1.3337465025380226,1.7388651091625318,4.831807715563475,-2.981898809676113,1.7553599767855548,-6.941213079533606,0.728486885837263,-5.079736332974988,-3.908864518509832,-0.6604806302169648,-2.2605798924077347,-0.7662409781799024,3.4342680547395137,3.269814742830214,-2.7100800399437857,0.34546107897617295,-2.4703768337227907,3.1497579760163896,2.447366875606397,1.597116100376438,0.7548086602223248,2.2864341986449896,-5.4112698306826035,-1.7158114632025983,0.4273826956778113,-5.133905863297856,1.3091992151383522,1.2891607313949334,-3.187341690964596,0.4547106431448834,-1.0806234259886192,0.54642881802119,2.4381669250427023,0.10468947303627625,0.20487584610263124,-4.312860315552624,0.5224947326767029,1.6780081906077151,-1.1020315642529048,-0.004197999774538615,0.7285731996264806,-1.1728593837651609,-4.2346476502752255,-0.06691486992622435,1.0551349619927364,6.4878658001532585e-15
ALA-KLS0857-2892463,0.9997253015232358,-0.6073733894395766,-2.4295277588140203,-3.0265926150106415,0.11547083241569822,4.237991053801002,3.0414659887027895,4.473725140257691,-1.3896136813408995,-2.4332977053824725,1.7023197623508501,4.351858571793504,-3.8234694077828855,0.09696749285220714,3.131562917376424,6.672650831833713,2.7322220500801886,-1.447142054226573,-3.531219583378326,-0.023935845473655,-0.8688553630869332,3.8142526938861683,-2.3410005906282914,3.393593446608131,-0.3356912298351718,-1.369701635416783,-2.9685019285094083,-0.8137897946216766,-0.762620099437448,-1.55209775696157,2.010060428948907,2.24763537958404,-6.993612191015936,0.0386017275565765,6.268614058895458,4.424528714587918,-0.7463261747777419,-2.8903512470906056,-2.8938988840637987,-6.55841229627248,-2.849651124332637,-0.3496234460270006,3.8852942858103963,-1.5908893414432992,0.3039469920744431,6.7635005325710855,0.37415640835568775,-0.277864214605112,3.247864859516296,3.5096184400775745,-3.432363148961758,2.1945809234601157,-2.537178407980535,-0.23716508957969787,1.654584064036699,6.075394054027304,2.950585206979565,3.8740957446274633,1.5320084190464012,2.615247958228307,-0.09737676804650143,1.259133166582961,2.2344805736031073,0.8278084553607821,3.440325814975661,2.5933200953062148,2.072723528108042,1.575517302748426,-2.69989518024344,0.15854581801694162,-3.1550795065572137,-2.849550412652423,-0.7980616825545982,-0.45083363728467457,2.075014200101437,-0.5218334526932042,0.055646540604985716,-1.0884852996870147,-2.644207208107084,-1.1587036046101975,4.937023012629993e-15
ALA-KLS0871-2892523,0.6722242519157214,-1.4823584388051962,-0.1359003824232436,-6.119615100637684,-2.2781144229365906,8.1386314544804,-4.364906525450402,0.5649416434801522,-2.912315700474592,4.023158024869711,-3.062664753783143,2.2905149480838083,0.7753326079530084,5.095586145827825,2.090308861058345,-2.780091315588212,2.381201945732276,6.519188236726388,1.7430769210928883,-2.908084370853057,2.7484364123167064,-0.7588425158322792,-1.4176362988203868,4.042376166041797,-6.088256902725725,4.83001467378957,-0.9033314543966697,1.7006539812136117,-0.9778238375874126,1.4719181139226631,2.490519568767521,1.4596390614214332,-4.2414622166269815,-1.3846465545948312,-3.525500992451809,1.1095167961985437,1.612518747238645,1.980479977633424,2.339980107852087,-3.2844384583042476,7.227819700087327,-2.082833463216403,0.19913181560221738,2.1357288052521586,-2.7603856954690675,-3.4777660591245048,1.3386452121864487,4.490317339599333,1.1325567981606481,-2.044612266226838,-0.8123129048765951,3.619389683122433,0.2983922152193405,1.757315176940665,-1.9136332879093942,0.22903155124041955,-2.171618418368695,1.622187060747909,2.309850814520772,-3.6551035597257138,-1.317455646744529,0.8343110035562216,0.07600645019489752,1.636035871706542,1.494006132466419,-3.8252865015322244,-2.048397166100584,-2.734942504783028,-2.12312735252833,2.781990934303869,-5.020637045673387,3.2653115814525417,-0.4185250523103957,2.9084719988546097,1.9241132919926425,-2.617714315555756,-0.9181726771777233,1.7662191274790098,1.6441368291687133,1.1472739144239503,-1.1321239085093637e-14
ALA-KLS0872-2892526,1.5434632370605819,0.9309014400014046,1.6181856792191935,-1.7707972236077372,-3.2247414579636917,4.618740876210429,-1.0614441330041366,1.8615404160753193,-1.0129883857457471,-4.551811923472733,-4.443944838553146,4.320849078103946,-1.1668545710184048,-1.1379237972578893,4.551692465491642,-4.198388844080326,7.054322870074926,0.9316810455995279,1.4766131164761644,5.460713834878927,-1.9769990815104006,3.771007965530975,-4.198286210979521,-1.0195110238670935,1.5448643741605,-2.266832472202706,1.933725610547072,-4.758139656461131,-2.9582089292704583,-6.417075309338933,-2.772066413009081,-2.1311463336125747,-2.3587691911785917,2.733794026960406,-7.753542162977417,-1.3888884350669435,-3.9845269277216353,-3.347324838601002,3.6077332120710985,5.780720998350299,-4.351659726124157,-4.232868576431136,3.6945435063966108,2.0974209628372127,0.9822824824579147,-2.023716901664502,1.705528306544588,-1.7941935287510973,-2.7795603928195787,0.8149612239636617,-0.8045156199014868,3.8837835781825247,-1.8116803085312572,-2.693427791137109,1.1356717325348138,-2.2732038489893296,-1.7646379272946202,4.734509612814389,-0.6042565230541683,1.5296840062811936,0.4464083312628303,0.6796361554225759,-1.1166427431292218,-2.068391914326453,-2.1415569269747845,-1.5436621555458834,1.9204577296475314,-1.4724306249771526,-0.6858367645502229,0.10674109713540546,3.386383398914958,-0.9507225810836323,-1.6178535527529994,-1.052804158893924,-0.10119857050032176,0.22592289297794493,-0.6500967525025714,-2.383959212052979,1.4176555752051287,2.322881192111674,1.2631388990325121e-14
ALA-KLS1140-2892558,-4.3992129116029925,0.5563709746316174,-1.4030867104098617,-0.6630403970360441,-3.3645362548050195,-6.290544758483379,-3.524675104700418,0.5068428546813428,-1.3398585938975653,0.007675559377507469,-0.012504888540084219,-0.052285050886157966,-1.1246743398299004,0.8363739650991541,-0.6108219887640909,1.3303866717691062,-0.5653618823834154,-1.765952832086133,-4.930465176273901,5.838868800703206,-3.5057385933588288,-1.2492920556479268,-1.1964906144636183,-2.1500347658677788,-6.039489704118974,-2.573889159762804,-1.1390719238728995,0.5842847521002078,2.1581442141568212,0.4366687587306948,1.572222343565154,-3.0512796355380547,2.331019295613993,1.6656803990717326,2.697561443119498,4.830135002782892,2.2682089537905754,-0.4689815428588557,-4.515877204378573,0.9752562316289901,-2.5198703495287043,0.9570773530806157,0.8724260431639834,1.0993178716337733,-2.0713841834200135,-1.1123974582126936,2.844510759767065,0.3455277141141146,0.345217577552549,0.05626956250899315,1.5711286571804979,1.8705760145511943,0.04765986804395396,-4.385862481911874,1.5529342941653472,0.46713643447494035,-3.7483115496657917,0.038735639302260164,-0.7394216648940393,-0.140739216122103,-3.4954008872061193,6.8882863574019595,2.4750692897225766,3.0188065352800844,1.2928831619805883,-2.158501355062577,-4.178254404171546,-6.266840246782786,0.34811473801118964,1.5660281262760405,5.7911707582202485,4.181675311942913,2.7104594630148506,1.0992780646230804,4.582998047128761,-1.799339292037963,-2.156191933561758,-2.2547409737415243,1.3219111110683057,-5.01060419842071,8.375244942016025e-15
ALA-KLS1161-2892441,0.3134073830357504,0.6069327527147209,-5.068630968117272,0.27694664160879884,-3.2893657939599623,-1.9232768865903715,-5.684282841294923,-0.6868450294231099,-6.054519820451796,-2.0088524494534177,-0.12839846216062534,-1.6367203927222982,6.814917303915063,3.3474960193579335,-5.34288284118793,1.5933538338012463,6.0563721707179825,-3.027870423524426,9.995141635993805,1.5764138014674034,5.979268875789277,-1.8787847154789152,-2.3580580336180716,1.1486335778669556,-1.0481389766990359,-2.8252389318834665,1.6406049871030262,3.217100768538836,1.1632864453280518,2.1895703838230456,-0.2229766573266336,1.7722209313363169,8.234389282904772,-0.41126160966411157,3.6586981777790917,0.2750463321976785,-1.3891700574073425,-3.04318818100744,-1.2062241689431292,0.7723857125394197,0.31076296137440296,-1.3599108136929952,2.664886656685352,1.2254291437089633,-0.07977494287619344,0.712125713340757,2.503369906942157,-5.2176316906821025,1.3669969285196244,3.077401746674598,-1.2219560353893777,-0.7838913393752619,1.201686802760221,2.1619323876185406,0.11743614799856794,-1.4434485390192882,0.8081631089912681,5.776388126634122,-2.377693626022744,1.787777205069779,3.711529708318318,0.39736861758191944,-1.419730426573163,-1.3218368531038003,2.868007298768734,-1.6640719111035887,1.1480527436707415,0.2898773372648567,-0.6117782149798073,-1.2884595690525296,-3.4775715196945463,1.6629429154773863,0.09784752099018981,-3.850995999200712,0.5388634731537546,-1.3764627298239718,0.3946828491952308,2.9305987997773864,0.046716242809664216,-1.646571939082213,4.8416132214512686e-15
ALA-KLS1162-2892512,-0.25324669765495444,-1.5334350283298865,-6.683610121906326,2.298222635816806,-1.3722887709460123,0.5459723544877886,1.0473893082053096,-5.888800096430847,-1.8101869381087292,-0.8674639128973729,5.574993004476861,-5.383750307038436,-2.4016518994419602,0.8538997824678588,-4.9630775396751785,-3.766988498444235,0.8331771932265367,-2.379630967683457,-1.002352736351511,-4.674886013345747,2.3522890720620255,-1.8718422220569144,-2.47639115485215,-0.6517427940334679,-0.4649596749050234,3.3508677270128153,-1.6354642559971873,-6.774590026721639,-4.404426882149796,-1.7870391338544462,-3.237964685546909,-1.1719287431611831,-3.1557268221636425,-0.6281725288351756,-1.5867803338809832,-6.537251691324778,2.44661956648938,2.355950070374258,-3.9478068032879,0.2545146089919069,0.045477719268371034,1.876067184964691,1.3980423689606596,2.3756519824312083,-4.730828200225456,-3.7930222346434963,-0.20062027677723562,-1.762614984744664,-0.8015506983704453,-2.044022083902243,-3.6620603444727386,1.077250073443635,1.184862640582084,-3.3355438114546048,2.364821725684299,0.8433882700561438,-0.1941621231130447,-0.05855050858718512,-2.605164169122323,0.10999213412654076,1.7938091934993599,-3.0542441739020685,4.205773399190103,7.217553035429339,3.904068168984927,1.9862743755511016,0.2223900151040757,-2.289368087832767,-2.4276342365253463,-1.438623214893749,0.3817097258738098,-1.4403586731354654,-2.9602430961803434,-3.2189002089626317,0.9387695714107752,-1.4502725748890568,2.2921038016159225,-3.2615400649274875,-1.8583719721006304,0.6774514186455761,7.506148480551644e-15
