,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
HST-As004-3991479,16.12217613078918,-1.195006728893024,-0.5738741260686807,0.1847490469180607,-0.04592360679273488,0.37457455128016787,-0.306474390599508,0.9597794945325189,-0.791540555013611,-2.7616787909209486,0.5135699783583155,-0.5150405468727273,-0.00016385304270102874,-0.7448559495133009,-0.4910185643154556,0.6928631928444122,-2.0553783715036307,1.158005095716116,-1.9049316835783168,2.358842970705305,0.6645333269737063,0.9549734765368776,1.6785677510166974,-2.1292223175148166,0.033993883992265966,-0.2873826155658143,1.0595402409767272,-1.4265637902686628,-0.17620607266696994,3.824188778955611,0.9755986654434428,1.5144398221201438,-1.2933765900425342,0.02885162537795024,2.282055830293214,1.4522137225460987,0.6511721243840175,3.0278658864646446,0.17629715226466725,2.563678232993749,1.271974412839576,0.6306247448955448,-0.9979120824826921,-2.0283051190538153,2.774766834556146,-1.2178903848866196,0.5725478664123025,-1.816029563982795,-2.697138300810707,-1.762884393497999,-0.5972787656365031,0.4850977042800434,-1.7296626234376458,-0.4288525288278384,-0.5630709096251058,1.345643531303653,-1.3208356759236994,1.8494226138340704,3.204618888193416,0.20078067909376263,1.386447168779814,-0.4799261751772351,-1.118325821056601,-2.719360096076479,-2.0977729549535447,1.348038628503788,4.415617908717101,1.8332030440631804,-1.1701646828162287,-2.8223396585623375,2.506520840798641,-2.1507933612485295,-0.3787065369129807,0.7341985635142317,-1.712681068331701,2.9924860865863767,-0.13126796687375025,-0.5412914597264958,-0.6609169358208415,-1.8365067670256041,-1.4795431894608055,-0.3938615150151552,2.7163454751340006,3.6420641855648848,0.5666123146092658,-1.1698497134269599,0.015627844333410357,-0.8108470575677161,0.09596238928134157,1.486259363696861,-1.8499419924945202,0.1722318486302692,-0.7689557458451965,-0.5908637505974353,0.6926705962802353,-0.4496763565102405,-1.2201457185798568,0.3160262286789782,-0.004552359605358991,0.5083983843024147,0.9135579108434326,-1.8846035843012032e-14
HST-As005-3991480,14.407982601243003,-1.9539983528669125,-1.2151236044875133,-0.6024949848121831,2.1077417724401935,0.7143122229497959,-1.3153465121238073,-2.8802094106126885,0.2843779491668296,-1.3586494389546495,-0.666521498395924,0.7599826581905565,-1.0557661249083108,-1.7898267148550038,-1.5460369700292993,0.26226356954728547,0.19653569778503577,-1.3943004699732733,0.9682780050774246,-1.3528089427512746,0.11354998089309692,0.8370752269951673,1.409110636619835,1.1143533189762214,-2.687149030904061,-0.04776395335605821,-1.513624798654819,-2.628151081377247,-1.6207440005641147,-1.0437955801477263,-1.818139291088607,-3.8165174907765262,-0.02056423987518738,0.9838690414505109,-2.0798919712161106,-1.0155183754762094,-1.27016782431032,-1.3432611464800597,1.4905140686681726,1.4597488537889551,-0.19093253750236894,1.581049226406015,1.6589112952798952,-1.3869307887795184,-1.1456604924881915,-1.0703450319536647,0.5506103441567965,-3.292533504458222,1.6827962092727473,0.13442208433600691,0.6648859316401184,-1.2081959830408313,0.37021932694211757,0.68476989410453,-1.6101984980742796,-2.8684171700885486,1.9031583925368032,-0.5115140738511887,-2.436037696418296,-2.0481884147736853,-1.3464408589657437,3.459905604788289,1.802011726001579,-0.7738299380196583,-2.9788172522229566,0.21871477692716385,-0.9584158143088085,-0.37711816142909904,-2.160282345098392,-0.7354648457712804,-0.4822967332526806,1.4097871972394225,1.2420381291667713,3.5212212745468796,-3.352166707774126,-1.6480653392183504,-0.6016056930517019,0.8150923960256233,0.07739071155568669,2.7985587078674845,0.2545802850039542,0.03136901433462112,-0.12602990404789577,0.8814031400132925,-1.5402196980561933,-0.29218162833142597,0.6712266731091422,0.29364727248846295,1.5851799428105684,-1.119900681300308,-2.292625568668077,-2.2419897033921363,-0.17838179854951075,2.1112201544640095,-0.5983274857625709,-2.961394380165217,2.223657292237796,-0.9451507097979447,-0.6632401459527297,0.4808590335187374,0.614702465852502,-1.5376588891058418e-14
HST-As006-3991481,15.031217406559323,-1.302701750393819,-1.0990104648229984,-0.48036807579627083,-0.08258169202453086,-0.6804757050991752,-0.719753027283024,2.5052488960707047,0.5553006816824686,-2.3110568774053872,2.622560300774975,-3.3710041255630903,-2.807084347873423,1.2758238166508051,0.3254855720529741,-2.680863934648278,-0.23410636961765097,-0.11987717814854455,-0.6013690212207011,3.311218795372672,0.4300554692504899,0.011664406897556632,-0.9376067353396143,-1.5256945085383895,-0.3481312502405324,0.18134010206136902,-0.5289669477673746,2.046764593255876,-1.903866156196768,0.47354300355323364,0.5376345764602408,-0.49307300036321594,0.8910860068225814,-1.8764679239099373,-1.5048791908006989,-0.3185083069515682,1.5180190176548487,-0.4831068570959658,0.07165997573217045,0.5249119301221239,-1.6970117907244997,-1.5158513975252759,1.1893453830770853,0.09444705956850369,1.9442177185679477,1.3577488595489537,-0.2849276117505652,0.338051227976319,-2.301009002927455,0.07345736972588983,-1.9894260152740724,4.591818431017078,0.14968231050524075,0.5390064318033014,1.8579560665953867,0.38761671656471436,-1.1468948490681576,0.7359997442753194,0.34342734494878724,0.42490422763062835,0.4394853562560326,-0.3878521065971022,0.5686579517769704,2.3200311213215965,4.631968241911433,2.2025699550833204,-1.448926442965092,-1.9675270747442368,1.576516916987959,0.4348289433333157,2.247033453712679,3.613713374045637,-0.31391098292643765,-1.3126113632472116,-1.6947067679603371,0.3876312785610802,-0.4667854741393192,1.2316258226651193,0.8262539691124395,1.3348227370234331,-0.2309740394967501,-3.5811854710971938,-2.3612411902446904,-0.7935452036539179,-1.2103840435020188,3.3562991800533686,-2.6201146818735017,-1.586377351959628,-0.03542907108495714,-1.8371811844636752,-0.7230460401786314,-0.08050512258815085,1.844336586565857,1.4396864980532849,-0.9513015357537844,0.14984981332573127,-0.1471940572338179,-0.7742956571767916,0.12706189894249642,0.46410112326309283,-0.06592695479286441,-2.1871393585115584e-14
HST-As007-3991482,16.745572746318146,-1.2951817779694186,-0.7199228700425966,-0.8796379064675302,2.164439967136539,3.4330900960901314,-1.15872964475203,-0.2764105834983727,1.7366668278974018,-0.37582642244049613,1.46961967540594,-0.010039556759839197,1.6773905458776788,-3.2119573036849767,1.781040446748644,1.8767406232081372,-0.13021222098343094,1.6923398551878592,-0.026334916709709444,0.7937117689108093,-0.906190887095676,1.967643373529643,0.7400136057060209,0.11224392463781524,2.281020018764894,1.1893333178581944,0.4656158597944149,-3.3223131022449275,1.4683284954716536,-1.9587839636032467,-1.254621740982087,1.2494672138191276,1.922077480235216,0.5571512370788655,2.544049458746575,-1.2243441001331505,-0.6591048175073593,-0.4597583010257982,0.5684345633496779,-2.5899831590648077,1.8249628961308961,-0.29573286709621716,-0.41018109828908444,1.04771332231967,-1.3924346450916312,-1.518219863447085,2.5110594995405444,5.421789030274784,4.269410328747393,-0.27186463286305274,2.3026910699087995,-2.7547018880962533,-2.373943331529346,2.7573858788567724,-0.6753376299762048,0.3378861701385749,1.0250689442630654,0.14187935046812458,3.0276506001832995,-0.031884456229741065,-1.2368099268795163,-0.9573383725132197,-0.5588118371909655,0.6541487433321072,2.9248809081750275,-0.7058978335194357,-2.7325675800110694,-0.44022105482013035,0.8459257037855737,-0.10996800259455407,-2.0066035478857285,-1.4932161888382542,2.8149881671469412,-0.5151613596317616,2.855193693084043,1.571189817947527,0.5643035768556118,1.3680563282528284,1.0243255106578266,-0.22869023787936846,0.025677837481646298,-1.1339926119718464,-1.1520427416207355,0.7203719206792316,0.6667653903188704,-0.8833828796879022,0.17387583556066766,-2.4165842911642166,0.30658272774121254,0.3495673975915251,-0.2356273441371271,0.7677604633967168,0.5648360807456949,0.168809645875539,0.3273287183837993,-0.382018548112499,0.8555137083111366,0.19970470896285955,1.8247998509813157,-0.8668711562977697,-0.6430765872466673,-1.301736496372996e-14
HST-As008-3991483,0.7315493330185256,25.833878090306904,-7.004660896153602,-4.636182954636462,1.3896663779259004,-1.5116369655708848,-1.0765876022569456,0.38014896704610657,-1.582982354917657,0.6495000356962483,0.863046371903773,0.481076497827853,-0.9075243904233439,0.46633268094497893,0.11085021419391877,-0.9209849566455073,-0.12796478936280825,2.0354582492910858,-0.4174685872133735,-2.872793224081883,-0.23508497930063343,0.3059333850640037,-1.9771709420351793,0.18525002148661265,1.4674807802382397,-2.6856285405990006,-0.6734222485464196,-1.529007035774702,-1.2774387426471492,-3.391964169602353,-5.356326508919669,-0.2031072881094312,0.7609326526610617,-0.6220246689652273,-0.008429968726473391,0.6001967426324178,-1.49034050233813,3.8231105614405387,-1.6556741081000037,2.885451095494176,-0.48723527482405965,1.9324815524667316,1.4427226748923376,1.158446162469151,1.3105322491913654,0.23167634553666352,0.555507832023485,1.2995231892096708,-2.548149648022991,-0.5787536365473657,-1.3224762296109431,0.30842928360749106,1.307705457514794,0.7843666853358514,-0.5076320364728263,-0.36642874065875874,-0.7446591320854781,-0.38371037214857084,0.28462474218195577,1.533374653611181,0.5992548359169376,-0.2398104512997738,0.9576544634148854,-1.601815061757607,1.3190481770185971,-1.3212207946033805,-1.4669957866718537,-0.2704990372642163,-1.1283649767845885,0.23604748656936514,-0.7999331086224483,-1.4911768153321838,-0.5324422976650196,-0.408732188924984,-0.7765678860479874,0.5662017242798046,0.4335583175292976,1.3787149602776916,-0.9341150289394439,0.3299182655002433,-0.06323292939204192,-0.1394174985060282,0.17518314061155665,0.0003784106239270238,-0.007202398169001907,-0.788150576050485,0.04880527610799524,0.41534835749844584,0.36333321864999424,-0.38460626602649745,0.22670401631512513,-0.18596559036578142,-0.008860136449449135,-0.015319951380141611,0.10752865985429091,-0.011976773716933363,-0.35589322533249057,0.5186126481491179,-0.061018824213168975,0.2420834584835086,0.20916114055475252,1.687538997430238e-14
HST-As009-3991484,14.373911494865526,-1.7684286337399382,-1.2721186303996463,-2.4257795512288998,-0.38670749778068264,1.9877810222791583,-2.642618450244398,1.0893160069702588,3.153672228262442,-4.289946276240389,0.15456287062801188,0.35719818140602166,1.7128739618881652,0.04923057355568786,-0.5897804998750793,-2.3977487485678526,2.3529402082338993,0.33977368827077387,-1.1059548149489467,1.8971212058086346,-2.132427221837227,2.3342060730911314,-1.0732969621328738,-1.1187764985150908,0.8118434991188912,-0.09553201902892808,0.45400578083372245,2.6566400747895083,1.7084860105893438,-1.6664908472945898,2.6138593267065087,-2.863374333684414,0.6393902232746137,2.7758807013000624,-1.0866037835892721,1.0427788556790187,0.2723566427147014,-0.000433097233958582,-0.7384618803031109,-0.37437924406725526,-0.7764009187098954,0.6983682828267647,-0.7839113603174626,0.850389812876848,-0.49256668450162633,2.532665865441791,-3.5154228610677536,-0.8680579169337626,0.023026689716515947,-1.0856411902580572,0.7092465787538433,-1.0523306420789689,2.1714175864723044,-4.0564275820866325,-1.1895866835564668,0.520685410634058,-2.867411503774214,-2.49681906303918,-4.186228836953984,-0.750670745982413,-0.40039064318377626,0.21121676602675593,0.2053851044731254,-0.45054580025088387,-0.21807589910456016,-1.6652161872765254,-0.7263565966348635,0.9985911926874109,0.44136221864372677,-0.5422730789357579,-2.1657504432164725,-2.853323560203651,-2.178667470835961,-1.332210856684873,2.257579217614022,-1.3250171882278121,-1.0363634107459414,-0.9625237984296106,-2.26874734138418,0.4241341777002152,-2.402821406257086,1.5268413770810212,-0.16146062376821593,-0.4748000294769216,1.9681519296760428,-1.8691495889618963,-2.3879768064963587,1.1199340586868476,-1.1924309311901553,-1.2838360647593559,1.3540295492882544,-0.9458876633512219,0.6211413906311734,0.3204672645494286,1.9485418112239103,1.4275658403796945,-0.6830282699276904,0.2569998181422868,0.3224775555494397,0.0647294510989932,-0.06540229491547331,-1.4738210651898953e-14
HST-As011-3991486,16.34984374192681,-1.4101140647931791,-1.2185870219565387,-1.0551664370802096,2.407409353661643,1.0548898078796318,-2.9470554712815806,-0.5215661491859602,1.5169702852891322,-1.867093028403438,1.2660653298234497,0.35025315236043963,-1.8423060550391952,0.798261275003928,1.6909089243030586,0.04353511313882409,2.1323257762258856,-0.6341957328900718,1.032514438399279,-0.42436846404246137,-1.624194438187861,0.4930355791199844,-0.4282719109692344,0.3104561112866164,-0.8231977827772327,0.3296725904618936,-1.3150458626751906,-0.2883608307366259,0.03860440851230658,0.3753571219709064,-1.7653110449252658,-1.56614832160571,-0.35310142067458095,-3.059587360458913,1.0869507939145497,-0.48843338242441126,0.7568565374146846,-2.059460214565811,0.6379900491412092,0.10062510768361749,0.624849496977076,0.25518899984716065,1.3724020008402806,1.7584707678108171,-0.9743478897617885,0.2812577420001102,0.6370135311998624,-1.456780077548944,-2.688887861357772,2.1413121862891007,-0.05964296492517665,0.27496906946767846,-0.17684525161172837,0.4357413284021827,1.6891038654384722,0.2858569806383185,0.5278226889491945,1.2571168964277513,0.6304114301867955,1.0565905965619717,1.6122023374401122,-1.1063409146617227,-1.7855724859671762,1.553264298527878,-1.6022178316778606,-1.8180994710961769,1.299920150395814,-1.85546737797723,-0.7799992537002767,3.1477243295287196,-0.10509314266904299,0.7964198770859383,-1.9099037302104147,0.5576452003364154,0.07254881557711412,-1.5554567576724991,0.665202232120772,-1.2114432619643059,1.408647392328986,-1.5692593464411544,2.430551490150654,3.876900375884933,0.18204703785072338,-2.31334433826435,-0.9006106058783305,0.6936823590474722,3.559113674098695,1.5639905872298114,-1.1203448767933786,2.3099165440289706,2.39321130168758,2.1497296376670154,-1.8554781973256926,-3.558456416274489,-2.2827404029358256,1.2295067270415785,-0.29262361456263863,0.31627777604303964,-1.4178763589836316,-0.9418206637186697,-0.6653935628202065,-2.0344836926255994e-14
HST-J82337-2562260,14.189393848580206,-0.4925865993672883,4.226787641479978,-1.19898427789858,-4.336859923892915,-3.9281648963352067,5.122587178887845,-1.688169259588831,-5.911939824318406,5.314606159534292,-3.634437342063651,0.0033039516073885555,0.10831497326214184,-0.692083932503551,0.6102854680971475,-0.2391692469308874,-3.7300460522598486,1.5904256766783127,0.716390353634341,-0.589534571740025,1.9342958973084792,-3.486614841637525,-1.0563357047280626,3.9154231909543604,-0.6221176481149655,-0.12420501518580979,-1.8340766883529191,1.07733174950623,0.0892519458903898,1.4897261370683217,-0.9272136880923765,4.715878290628032,-1.1079489590235745,1.3384701636691227,-1.6676038170985785,-0.24223016796634686,-1.1508198042714863,-1.6343421454581275,-0.6759696519103687,-2.211850433222245,1.2301235485412336,0.35083540696174265,1.3594437382557822,0.3657200672437796,1.2706329267843293,2.0217025298807143,-1.1389967289086618,-0.9399145465591517,1.9142196766449882,0.3313947616645485,-1.3226377819510022,-1.743472083057417,-0.431710457551976,-1.0625332663631495,1.6461695791840623,1.5024828072960745,-1.415486420824409,-1.1770320821854083,0.8212516764491397,1.233175790917712,-0.5815357683244602,-0.12718950774229354,0.7573728125211472,-2.2422216882873336,0.025118895758001768,-2.517773427311745,-1.5066220842843474,-0.6532910026853112,-1.07676311603988,0.42464034256850886,-1.458820948979546,0.637544597480069,-2.7611191108781417,1.2446916734418658,1.1366852890523207,-0.6376091386707375,0.2501263345592681,-0.6498246156294627,-0.7491043336888764,0.24267793444003458,-3.3241002605807535,-0.038049565782382846,0.36589666702534124,-1.480776053041433,-0.058224193695163254,1.90653440371534,-0.8299703552539414,-0.2646007299669543,2.120284935441081,0.5462775609095133,-0.12408759873531745,0.6601935074165712,0.07999164270759258,-1.3540125651904518,-0.2734820423343617,-0.6032184297441574,-0.3342809903805964,-0.2742960307276717,0.09420935637090697,-0.31498992990998437,0.07368141139117526,-1.6930901125533637e-14
HST-KLS0362-2562256,0.01483571297116502,23.86156080882395,-3.70904985999813,-4.827421648523029,-1.9722596289066745,1.8192649391816282,-0.19016399532285783,-1.072837445535359,0.7331325201878109,0.3915100869974687,-0.791015516465184,-1.2123440390494444,0.635106167848618,-0.11850500264239883,0.4268140520140532,0.25893214234537665,-1.3846725750135558,-1.4219251393726053,0.9507389036831773,4.097407162183751,0.3963089076809612,0.4137815058127402,0.9225139744300732,1.284953567265001,-2.0506009133395238,2.45104249757504,1.0290239246587305,1.3966391115677734,1.6161903257787777,3.673368363964388,6.316415244858552,0.023836963442873824,-1.3635911917535506,0.8750103443555597,-0.055199193896540266,-1.3063250001118958,2.1678008902614074,-3.789848782074103,2.391984885301074,-3.1765917654265685,0.5586666847557362,-1.5438784209763958,-1.5235717826109383,-0.6978502162658434,-1.8013018737960493,-0.45515721853668745,-0.4945759544196052,-1.2809608188619956,2.58176104555385,0.6514026182945045,1.4420039290710012,0.20281103888610397,-1.0124984833963222,-0.33662780805298065,0.27971100511095653,0.40666601955678877,1.29293277452622,0.10584473035778141,-0.05015117233929248,-1.9663298988742846,-0.6072268932868715,0.18795225036484658,-0.41013009571577325,1.7132671131606134,-1.3399171717718965,0.7974318503152895,1.8326851847811505,0.18705311932316512,0.9258051782202079,-0.07925255026579384,0.9246195808083489,1.6463969918644965,0.7782689270634395,0.4031453406896989,0.49842476729703233,-0.34589449005562856,-0.12396000421395348,-1.7688145126807948,0.6941711701662683,-0.056366826822773025,-0.023987241275005677,0.7070113728554676,-0.014171628861216673,0.3199113526138353,-0.10627398890564663,1.0039074929513327,-0.12126747696056725,-0.7306676851195026,-0.36672037686869724,0.4958916050930846,-0.6154942638749517,-0.04691310706383198,-0.08356394219164523,0.0470553723468882,0.3518494019265428,0.01936444267498741,0.35400589099267665,-0.22452692601043614,-0.02198106471915305,-0.19619377579683672,-0.11658080318204542,4.884981308350689e-15
HST-KLS0490-2892498,-1.8702763490502685,-1.2547637493644497,-0.022408809822738796,-0.5953389440971809,-4.00762827150747,-4.097507117285844,0.44824214820426456,5.7190477893815235,-0.20895411780040496,1.3363268131594896,0.6185511873776082,-2.3924473009529335,1.445676366573179,2.283191861632702,-2.387946075941312,0.7298797748102424,-0.5395441993486275,0.1161763860448912,-2.31464824814904,0.1443611718155325,0.07952872676308029,0.8437923188668573,-0.712190683179772,-4.824500782194516,-0.7683135548148106,-0.029854805114652383,-2.1299051812136462,-2.8238196647932794,-4.623116550310879,-0.9221826820038621,1.1329207734665372,-3.76612367926937,1.8029016128610018,0.8778372570606466,-0.11470976070384732,-1.9244390478977413,1.2989310273920354,-3.9651966118019146,-0.8607917865631735,-0.48004501768662605,0.009159469088292307,2.5823030291504465,-3.312299986147787,1.8002419638893847,-3.166086315547167,-2.257526860273044,2.261857664249142,0.9833576049697055,-2.4012707272040634,2.1155100338374524,-2.3401638607077073,-1.3379311327979537,1.0154270623101667,1.5005087367157546,2.566834543631682,0.3997733746079464,-0.7749979520499272,-3.0744586930032876,1.1694213551849522,-0.6765938158478908,-0.5069952240596639,0.43253445233610865,1.6494317056996364,0.30438658890077513,-2.709938902053793,-2.057846526769169,-0.5065277797350553,-0.4490418615411874,1.0284686898525326,1.8947301521567257,1.3005683827852417,-1.7266063003306773,-0.7865366800223347,-0.9234083940029345,1.1136414586542953,1.2606290785371144,-1.8867376525325017,-0.13766216139046808,-0.3877190285735027,0.9682570247019079,-0.672237991537827,-1.0115275905173253,1.3340936065028526,0.48541840250191914,0.08730745235843548,0.5510184562776743,0.3670811762612225,-2.0012042907255574,0.5128272832779475,2.499585573471604,-0.1336543764245436,-0.2318022752499383,-0.17269597646566195,-0.8162441009934683,1.8532492536550882,-0.7410670034081092,1.6430776022979676,-0.67272222037371,-0.4208257248545111,1.1419577313582663,-0.3538575341512885,2.3314683517128287e-15
