,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
HMA-KLS0629-2117699,-4.088743023085177,-0.08855381435597683,-0.7218815666023551,1.7162759024870728,-1.1208791241774734,-5.051365971305828,2.726099997377718,1.7453645973017766,-8.976572482572541,-4.586213133852861,-2.3602681213778642,0.8229167697165198,-0.6609150024615118,0.8539661333372269,-0.6367915400883933,2.912141164078418,3.6015874292246686,-9.229297594479453,-1.6408101919352958,1.566638244935099,-0.10591906236960574,0.1295038125772899,2.266217804286116,9.69227660923975,-3.8100093725961957,5.695299042055362,-0.24294348728850446,-4.4909265124312405,-1.5846550495641087,-6.459027497491424,-5.456182966585074,-2.484546601963875,5.602717436418448,-2.0530400285192925,-1.3360963938792783,-1.0901185188574587,2.2566427880168525,-2.4386615168967074,0.8312929424634581,-0.6906749832911329,0.08040660848296552,-1.0632215704684218,2.800920666927641,2.5264352747817163,1.190810420971047,1.39272738949956,2.4563410896219633,0.3045296141526941,6.522560269672795e-15
HMA-KLS0630-2117717,-3.9182581276542376,-2.477874565992237,0.5117998551767987,3.3017501384830625,-1.160688548408422,1.4563867822817287,2.978967601903277,2.872211781160103,-0.6158154631692973,2.818923722487894,-2.817613069475077,1.4837026247916478,3.8001020847300233,-6.803768500648761,0.04017678862221948,-2.412721416678441,-0.9132217170416613,-1.654607602699511,3.879286044122816,0.3806866627736294,-4.94308730185423,-1.7966254180627381,-3.7735066467900573,-1.650398236246497,-3.19082572594073,0.5119447750671365,7.309521457403874,-4.203922039968604,4.668121493751053,-0.29883689299608146,-1.264974656071257,2.4750730416033986,4.648798046301062,-0.4613396330783215,0.23106590794490622,7.75000243691234,-0.13310799452116984,0.35708174373609836,3.8007154682430184,3.6293880208719926,-0.5027664406251956,4.51716817316294,-5.596621454773476,-5.1489016687374844,5.963238095587734,0.9252372942238354,-3.013599890292322,-0.37385710208646133,2.5032059758345326e-15
HMA-KLS0631-2117697,-3.4555126578708673,2.2691702390531727,-0.19246270065110868,2.705656844525701,-5.0324313963014875,-2.2164836340154435,-2.831286643526907,5.853110102014488,-2.625750858663955,-2.125166047441796,-2.002871865965247,2.713685310192049,2.409341914960695,-5.9612071026831455,0.7169247065542216,1.4111672190090665,-5.9148326898754515,2.4674179186790957,-3.9481249151060753,-4.263521051227588,-0.9426429251838204,-6.23988825697458,-1.7655393942999618,-1.3439346157194605,4.516015855932724,1.4644906818763406,-2.735789010643172,4.738411005761665,-0.8821533629126046,-0.48867970333510985,-1.5291873022188545,8.265462286789017,4.124718089977577,3.9385209006618647,-2.7867308116066494,-6.42931515046508,-0.6523938472504259,4.10812616582637,-4.279972349131139,-1.6110883161061607,3.0849571137656246,-1.7728360857941312,2.079231841492663,-1.5194635823265814,4.8929328637798735,1.911793621877464,1.3440636520844667,-0.2053363124209211,4.28129753871076e-14
HMA-KLS0633-2117719,-4.872768324981965,1.603419268132459,0.3542158016850081,3.457845825510612,-5.052546620258843,-1.3639499663325605,-3.551819937638207,-1.2609686309091117,0.9357044390325986,4.530937144578869,-0.5418988944871114,5.358251123481722,-1.5274926062136596,3.570140831066736,-6.526209630397296,-2.4244549433081772,-0.8305067019107383,-4.373803870154465,5.053419059038794,-5.33714973550161,1.8445423803141734,3.4984937522088444,-2.868685541800071,0.3028244814663249,1.2612206721851003,2.1407701036976037,7.767749989103604,1.9272100913216048,2.759761529971597,-1.9653932546406596,-1.7312332704546864,-4.875174873533738,-1.866459882405445,2.2243008625519134,-2.1461476651575278,1.0589789935519003,-1.8681481151352681,2.0737941395976054,-8.03601308994905,-3.7979634111651626,-0.8118266343650733,-4.171460987432105,-0.9370427167988896,-4.918872090641481,-5.408174159465182,0.8800441687169908,1.0273625473100823,-1.0363515090243896,1.9682172558432853e-14
HMA-KLS0647-2117698,-2.9292926189962745,-0.9405425487014015,-1.5574987028953786,6.385869035919371,-2.9709464035409248,-3.485446855097182,-4.733600565487577,-3.8061525160384395,1.2406292343062058,-0.8845605322816001,6.178897416053036,-5.379456617598605,4.814345898469147,-2.174498685248061,0.07290568243589007,-2.4136894437455965,6.618058143219719,0.8292256155769198,0.8579911536548305,2.4651418229963205,0.6014982735344172,-0.20119926103558644,-5.151799706952012,9.142168828869156,-0.5237885833250533,-1.8449088610011568,1.8469678906645266,1.458133045577362,-3.9243299616749523,1.20237203253695,7.158569214322465,-2.220742353327754,-2.2718022914934175,1.2109744144982941,-2.5405604463308724,-3.790656778061269,-6.353222853814695,1.98181707114445,3.3660694133438027,2.637952246687727,2.1049438918330265,-3.310480450577739,-2.9206072218385013,-0.19900652910285815,3.7235838440352387,-2.099652477161343,0.6873223704986,-0.6455010823569465,5.766220834146907e-15
HMA-KLS0652-2117715,-3.7650233663491277,1.779842079899663,-0.23831191207544716,2.74756592688924,-2.1916773033876176,-3.3528113210607144,0.2143539959677627,1.441872004590369,-1.8892553901663702,6.565240075986069,2.1341825883847987,-2.2683370357649744,5.44572031043356,-3.7608725254225335,-4.943622247679635,2.9474959999295547,9.977352038835363,0.314116732578842,-1.5264196711996494,-5.884107553053491,-0.5404615975985156,-0.05055469632866233,2.851295867138457,-1.0237410631437807,3.0606099374999136,-0.1378315576965028,2.182330022696483,0.36521078750080815,-2.508421224342414,3.6267300483350042,-0.9985214057403737,3.7282673570185407,-1.6167580481775632,-3.8962399617733032,6.522231266978231,-2.5150740971881405,1.3097237362234118,-0.2689294458906631,-1.2904945208782246,-3.070380819194072,-7.534639338336757,6.459889556145351,1.622965009391165,3.6146568944100173,-1.560509923481331,-0.28179652000393207,-2.2073661335047285,-0.9001841228121785,7.882583474838611e-15
HMA-KLS0662-2117700,-4.274594849160904,0.6326618980572506,-1.1471272182684493,2.635659485593253,-3.8063862812985536,-0.13178385311695723,-2.9197696394170167,6.468236642558599,-2.9480333023815763,-2.2569688662089473,-3.985050461388727,-0.8585100891769646,-4.351016143205182,1.4356489503273635,1.7688538669880058,-2.377150040334948,-1.2891302131900584,-0.9078763756233734,2.6828219135616886,-2.794169690718012,5.328805524167249,2.2098649781544575,2.145868630570121,-2.3986138253693605,0.7143566980986824,4.66105023741131,-2.376868202609113,2.761441967972037,-3.14968757133167,4.449033202909842,1.9197913936526219,-5.4215377541093375,-2.7545874598873374,3.1291580921311857,-5.326923533208101,-1.3657523940138547,1.1454178064608658,2.429972495602424,8.664973872517617,0.9578731660703805,-0.41211849270664314,9.789435241975635,-0.41628240384866966,-1.9601762771771138,-2.340600882118898,2.128113038922209,0.9697013201268229,0.8696000611919369,4.083539062449404e-15
HMA-KLS0676-2117735,-2.779717651861249,0.04756399152921695,4.918426007856122,5.917536168074711,-1.184944326212657,2.4547034701002794,-0.45929036900910747,-2.2722091464364667,-0.37034967378304084,-8.055659131501699,-0.9649903095179553,-3.426736601836394,-0.5089354955064571,-3.95202151234266,-0.42103738550334585,-2.1911673956734896,-6.493330789288113,1.4056455258059637,4.63671235988034,-2.016858376917149,-8.36044649350898,-2.4325649673836667,0.18770208563077148,-1.9705727960187502,3.7057614018010705,-3.3794526047209454,-0.46518027138651474,-4.167752279342394,-5.375659023125829,1.2828640794370731,-6.261342280468981,-4.141261906960246,-2.3613753485737403,-1.2840477747769288,1.4473901692188984,-1.0813757544824885,1.1365234082839764,0.2520451082795815,4.271113994575879,-4.717029706439709,-3.1785399365525144,-5.293234545264961,-3.48201317286579,3.726058264878686,-2.9400941405841974,-1.2812231429108782,-0.5167372157144053,0.04231442773443621,7.147060721024445e-15
HMA-KLS0762-2117712,-4.3341384513861545,2.4422338157993155,-0.3677489716567316,7.223433099389887,0.9964040482045626,-1.419443799416511,1.5362161195736082,1.4904476456052766,-4.6747927583452125,2.8417007295296632,2.790281087687414,7.141520941514396,-3.661732160088164,1.048710515784657,-5.950046407522711,-0.6448955576154223,-0.4641859877934034,-1.9357457844826467,-5.614111578697743,5.05256839412375,-4.4919814190668745,3.779491431470433,3.473362520341344,-6.961827555182704,-3.3294690878659514,-3.803108113067023,-5.887770959070956,-3.478514455929708,-1.6879954576698681,1.5141265996028042,5.059528452350289,-0.40161643835574756,3.395893084659951,-4.100285409528854,-0.4495539811110384,-2.507059480732909,-3.2834668316186004,0.43905022753203976,0.6230132035210227,-1.4339272428090792,3.013597791667149,-0.41082133940932825,-0.4845380299398817,-4.56293786480828,-1.59785619341759,-5.667467782057628,-1.3381354879838916,-0.3718543091605846,5.460909502374989e-15
HMA-KLS0798-2117733,-3.4065915971474605,4.780344986478474,0.12071337465779575,-4.211293139561821,-4.008432440850868,1.862165459991584,-1.5479425929520654,1.8593521328697011,-0.23143620091698744,0.8723201992202227,1.3801701638675818,-0.6624104135495396,1.4895248961709493,0.9484361532503542,-3.4068710380469147,1.8721882792798124,-6.918357814938261,0.38073182554893664,-4.489355665001439,-1.0930864161031757,-5.0265585817703915,2.9355316888522807,2.5057383788998973,2.3758639515666053,-1.6980164330146894,-1.3608894237741986,9.01038646407277,1.2125239864522905,-2.2603629637343516,-0.17957351799681465,2.9079298235293,4.587886102800588,-6.260077309390851,-5.3928111558282446,0.15152948590541931,0.30473781782723586,2.441344171017559,-4.165879458168426,3.4271786320063837,4.143434727840394,7.727391121313582,0.004689314303421274,1.9681726900495113,1.893116640659514,-3.278647348776391,3.9685497314375113,2.508682887880451,0.04561846897333689,3.1884217488453714e-14
