,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
HMA-KLS0799-2117731,-5.1083587642153185,2.8725490446222173,5.606103912985725,0.5503283505666372,-4.5303143899259,4.784028901996286,-0.011232168714163215,-3.9254962221147203,1.0273068497931668,1.8279117258924427,7.303266866745765,8.799266731147897,6.53978442953543,-0.5705061055429066,0.8962935640360838,0.26674904815329414,-3.4193286169162596,-2.8402341710527623,2.1196114640172863,0.8989710927648178,-0.10244659010077346,1.047486372405356,2.3755970158958983,3.2673500426758557,6.421496264733185,3.1130813716257424,-3.131185979100581,0.08308189662883553,2.729251412628029,4.847818792209548,-3.0093746506726533,-2.532005482388472,1.8963122194286484,1.428219312281894,-3.2785289989699598,4.0196842925255805,-1.7084338983121956,4.988749010984516,3.573585577265591,-3.3008581099238166,-2.8070921580504944,-3.9988587433601848,-2.1017877759820167,4.504975607730213,-1.5554784414767693,0.9462414312533987,4.549769804581839,-0.18740448517108071,3.092925221492848e-14
HMA-KLS0801-2117727,-3.2408996478263545,2.8250657596068,1.7468612791428444,2.406889280200646,0.4391398210309625,3.884275380038389,-4.992789496458743,2.3050452922129017,1.7649030834540975,-0.9315742579489527,-5.661364131028984,-1.0674607017085207,-2.239346013537141,10.434032898893003,-0.4853028442450328,-3.569961289719646,-4.135493410054549,1.9942496253403545,-4.107574145143856,8.61641725031957,-0.1679629132242123,1.0911073298958986,-3.47905628936606,0.18034191271794942,0.14731708254191572,-1.4205770928874535,-1.988659716012361,-0.3297312440091719,-1.3084285652043612,3.8001086427770647,1.3009870043637153,1.1526745411484718,1.8691400056865892,-4.598899961844361,-4.263706004352029,3.3179790132270357,4.099761555486104,1.2015352584877947,3.4281178902678375,6.1424140677561985,6.524708568093111,-3.0292090691510656,-0.41427528880308934,-3.157417553804145,-1.2637340934099093,-1.0891095307254113,3.2356394147038827,0.026526214541103363,-1.3163081735712012e-14
HMA-KLS0808-2117740,-3.243588143849065,7.0192795317467835,7.456703665892969,0.2719701923004111,0.6526131636089681,-2.702543569088233,-2.196703510951991,-2.72089993237646,2.865597421794601,2.6108667993954002,-0.9603403098832184,-1.9569928585389718,-0.6553191605087678,-2.561246434775224,-3.1194810531018904,-6.725282505217877,-3.2765928793496655,1.423772549714684,0.9306654803751483,-7.457730778175551,7.680291105326372,3.60990510349178,-3.793692249184569,-0.8254818640493617,0.5401618848097488,-0.85952502776162,6.6909230554578105,0.014032987905012187,6.351758639704819,2.4749491006994946,6.372052611063699,3.9707316110473623,4.4467692839336745,-0.21131087689105513,4.223265918144027,1.5847835629523015,-4.999066244035236,-3.7334378786220688,0.7463364678247857,2.7876073930221588,-1.0247506240327038,-0.39213623710636747,-1.6307336094812177,0.09899222611127843,-1.3058427418648562,-1.11047433189356,0.526985743890538,-0.13987227303031347,8.550452013089682e-15
HMA-KLS0813-2117730,-2.744800175728649,5.0718564098050125,7.674663572175722,1.17491216674118,-3.137387144072762,-5.593780572452248,-0.8899555930096829,3.0828229976544113,5.813446040052357,-5.9713056974911325,0.40719368669443684,-2.6144398930468657,-3.7923482479723187,5.485057180073453,2.7207146275785092,7.12439677180398,11.086918407359224,-2.0676539006820094,0.38317902033172657,4.01307043711757,1.805125117888561,-0.6641442430963163,-1.456345614550415,1.9057820047052345,-0.24860308307157034,0.048328622192680575,0.6812381905796349,2.5793214957831787,2.719702099860525,-4.4830857432241515,0.9105895194140797,-5.438179008328868,-0.013216831924704922,4.176547015313305,-1.6885422310247509,2.606141104848087,-4.105596381923051,-2.8519024052392314,0.6917750890660987,-0.8233246642243721,-0.579938837663988,2.6570966871585733,-0.21119156655725474,-0.6070553786380442,-3.6086608306692574,3.554069480888997,2.479772260118132,-0.13594311408201293,-3.337607967779377e-15
HMA-KLS0898-2117745,-4.7450796303336755,7.226294499892465,12.994145261211392,1.3739403317018475,-2.1167941209140966,1.1292001247836763,4.368369705389388,-2.8868004328435855,3.0549648192606202,-3.4330670544930992,-4.311232180768841,1.4568281320879484,-0.86338595205409,1.9520247396342778,0.20514599604713407,1.076016853046447,0.6261508318691041,2.305993793473254,1.9149451256563548,-0.8764993495820301,-1.2545687342039096,-5.730164542080981,-3.085470472082112,-2.6937998047701055,-3.590192149213357,-2.262300548839157,-0.3594945911654608,-1.7923797987651424,-2.6756301199942247,2.7587712409342995,-6.198796428983095,2.791705742036061,-1.5895646596356876,1.2488680546734738,1.8228491060993381,-0.07945344508093521,2.5265958967140447,4.737442916424199,-3.015506156089756,-0.4911564392893594,-0.7030576388340262,1.7689434820166763,2.22900677874588,4.208027434206197,3.0087904506876835,-5.9385716386921,-6.7479619752319495,0.514749432392029,-9.26342336171615e-15
HMA-KLS0913-2117749,-4.793582622493594,2.8360109931874793,5.191187591977901,-2.4707680832632706,0.9788323892747124,3.1016836694160963,8.232907523557765,1.3729907388949998,0.1908190269719806,-3.5388081176561124,0.23097442697930526,-0.5701638550293293,4.806417331061611,0.9941629770487899,4.057135018115073,-2.9407154281679886,-6.90279697522943,-3.0819570685687565,0.9635157082495167,-6.610063187040508,-4.911071971499875,-3.8428885989021437,3.438945329945665,-3.5236667762943603,-0.41545348951489347,-1.4563155097271132,0.6651918345700957,2.611092030665745,-4.705880828847574,-5.407651194743201,5.678370258684283,-1.339225404510754,1.2792892963953826,-0.9322135394847245,-5.1543217414956235,0.782489652492554,0.590358667624191,-1.4982921505673443,-2.816739913534662,3.2137554208843047,0.9513744089809942,-0.027055869232294333,1.8089477812759829,-1.760624369193691,0.5934320593397888,8.441616665164197,-0.15157467654913268,0.45424461346263084,6.772360450213455e-15
HMA-KLS0933-2117744,-2.3900263072135837,3.798178197623742,5.64588946024484,2.26724113129846,-2.481874355784542,-7.638433600627076,0.8559071907190592,0.6780424849095035,-3.150910173222103,3.827531578733046,-1.9422173827560136,6.02887737304904,-2.528876735156202,-1.2042380558842423,-5.006356382282106,-2.706832083917406,1.6078179358535085,0.4124313249055496,1.0259266633190645,-0.8390317015808192,-2.7894219085187393,7.437974642636584,7.497951626118232,-1.6422739515276412,-3.8709558198804057,2.9760957070293026,1.3705871516164398,-0.9824079155642146,-1.1494272602914615,-4.207772659430721,3.5518778727367826,0.20875570888039474,-4.592841343404842,-1.6468912367172348,-1.818182210248651,-4.76434749239214,5.401881706223802,5.0418722743465345,2.57760063833578,-2.61376104134386,-0.20216665686263524,1.4821724208293232,1.1217346775626733,-3.81167765816,-5.478410700687994,-2.4996349382460705,2.0738345158001614,-0.750261624152197,1.5404344466674047e-14
HMA-KLS1016-2117701,-5.032637678647466,1.9628928228959686,-0.9520150096644395,4.342584655666247,-5.692800776877024,-3.861460152454462,-6.928293211067366,4.1572834426180725,-7.2038422099268935,4.803333214743734,-0.3560940018689702,-0.9048067885575153,-1.375138728198317,4.707578884381301,-3.6440840758598974,-2.770254649897913,-2.767656967579325,1.6470506965610818,-9.129813634764872,-2.4203613848382814,-2.368317348278991,-3.037715649001795,0.11954038515749482,0.800336741265734,-0.8289201528569825,4.84882811517009,-3.070623323638384,6.099642934390025,-0.5610189006745433,-5.8582746991705354,-3.825353097688511,0.24816303637852832,0.4543710098324569,-2.3488443938769805,1.2179082975731876,3.3929910800016994,-2.403130107082506,-1.6691538402915165,-3.887403359386075,-0.8914078574936074,-5.698855875969318,-0.9179154670843401,-2.8159394238252964,3.2608176357430176,1.6714913245943626,0.9288831927371215,-2.5488765898300714,-0.06967545078819133,5.9396931817445875e-15
HMA-KLS1017-2117720,-2.4888114241839685,0.9751848884416685,-3.5544798273002463,1.1022574997428443,0.6647636810902403,0.5982111460800263,0.7436827371081933,2.1655680681884304,-1.1710294525889804,-0.9468223185525274,1.5823485842457576,-5.499016536902326,-2.161457720644316,-0.41208973082349026,0.29940791403314204,-6.284391758252074,2.6398426247058002,-3.1831015914874206,0.29719594524473647,-2.646213777562038,2.144208297767624,5.58914483224571,6.808297892049943,0.6491671078285421,1.8021494949139758,-6.252829891235615,-0.8921953140841701,2.952978749210395,-6.860843119223219,0.7883003806497705,-0.35229576585168504,-2.834733334472018,1.405717039049796,4.828692310633581,-2.6994885590410735,4.105516779683098,2.12011441158257,-2.689847313187659,7.251368158115603,-1.102198384872435,2.172392646384905,3.977225658976877,-3.6206576730227744,5.521912910030871,2.878633640825532,-4.533866423608522,-3.292483754831443,0.5492875498121151,1.1254885912137524e-14
HMA-KLS1020-2117696,-1.3597966680080593,-0.6365379940945763,-4.161442325983965,-2.8649731218143595,1.5567244212990299,2.0132066138512243,-2.530781668641826,-3.761218639946148,-0.0683606992011575,-3.631236094848576,2.1786409243169493,3.540506878799621,0.23574659802501097,2.041992961450922,-1.0434358710846234,-2.190709754977753,0.42594264396386694,-0.7071474343544556,-4.225294265611134,-7.274274493903592,-1.2709667518494558,-5.97535571141661,-1.3273140280556937,-7.971859947485889,-4.520812824947063,-1.4985050162444173,-5.16399877755441,-4.552638174133739,6.084307101872363,2.2595362700869437,-2.0658075712197514,-4.6137865680639605,-2.812235314846887,-2.3217793492673287,-2.0673415005100138,-0.7369038840374317,1.2239566010740257,-6.86833995329701,1.4309454745308001,-2.9769556833290034,1.9786540812855715,4.494531789906555,-0.5509294707951935,0.9676587271170843,-5.06945447270203,-3.113967739162571,3.434278250572432,-0.0814725981863362,1.466882171285988e-14
HMA-KLS1379-3593334,-2.4768487461051247,-6.201916483186222,1.7725546159103767,-9.200181738634528,0.2786810746214978,-5.224849516668718,2.2518800241219186,-2.114325508860909,-3.5368533622320455,1.482080683720571,1.337234866941392,-8.686790803777741,1.6998044044594376,5.5291280412556985,5.842375050679924,4.047696114695285,-2.5559941422980184,0.6812071399052037,-1.301747914416524,3.396040014685947,-2.0161728306313,4.66283086689484,2.248384157725209,-4.9451160248072785,-4.215798471912596,-2.0070655963444493,5.146880421792037,0.799693571656402,3.101997124438126,6.829218005923807,-0.37685116882726116,-2.635543717322594,2.868246362962324,-4.179384208148191,2.04700503411133,0.2505523546057829,3.0467706453675647,2.0189139852405793,0.38531478703120725,-3.4076443315875466,-5.813955019762314,-0.4735817987425372,-2.4531125799461604,0.8502799232647174,-0.31203542884577534,1.6972817737564267,-1.039243172681301,-0.15910732258420052,5.037636974236648e-15
HMA-KLS1416-3593319,-2.880451883857683,-3.4037125778909667,-1.7036421803053874,-6.519920433685176,1.0460373035081327,-0.18169883787690014,-0.08588202018536534,-5.137034430767736,3.663461982807648,6.24014179741915,-3.185632266534056,-5.863754431111275,3.955124380904784,2.569681399244382,-1.7605869251108672,0.9675186857457196,1.0019281946245964,-0.3235297662658361,-0.18555043112950736,-3.9625098827643903,2.611052673843879,-2.733199902448946,-4.720781060907149,-2.0112276297415015,2.880230826673791,3.7418141016940223,1.9815953887743571,6.287796230893509,-3.528603861129163,-5.52611280031926,-4.404595872501278,0.5628362434182794,-1.3308259658637618,0.1734322226786542,3.001797602335399,-4.555385246140291,-1.0484809705940448,5.991602858300051,5.323977408143617,-0.8831313402071301,6.163546160046361,2.086731708176104,0.992178078294821,2.403710739630059,0.060903253339994724,0.6156498158630596,5.35940081066311,0.6460013095673747,8.81239525796218e-15
HMA-KLS1421-3593374,-2.1831032070973415,-7.347757837012361,-0.7917568022392668,-4.6170958671266185,0.9906431988389226,-3.1278544223649116,-3.5080688736736754,-1.345227126442954,-0.013165154558213515,2.120211384712129,1.8096453816893285,7.7302621255611825,-7.348349686825727,-0.6498529669085604,13.339097293696685,-3.5296083931599136,1.117044932644556,4.023762839699876,2.1894613700680994,-0.3664675815988453,-3.1833321150490295,-3.9947797087966035,-1.6718820454496754,4.5302184027630545,-3.175135074196228,0.46341979834638347,2.3972305118989348,0.37762247306871355,-0.2900821489832106,-3.8577147855037475,0.7929750342085822,7.3132399194631645,4.388414762887763,1.298255013970306,-2.6991994268006896,1.1919052345408616,0.6735880957142503,-1.6922302097555064,3.790973906739774,-0.9994278987870586,-0.6553724340206487,-0.5174053295062548,2.8336406405152355,1.6884758377556928,0.07591706778513557,-1.8043264270733612,0.8077463829314093,0.021298216067602405,1.1685097334179773e-14
HMA-KLS1514-3593378,-1.61670621692784,-5.7663382293887455,2.710959748538471,-4.135018621408693,-0.8883450989797267,-5.4890004566821675,-3.853966251426944,0.35186438182716745,-2.730800180692325,-6.945998890153489,-0.19395152676853222,-0.6618723206922428,-1.7181650848312866,1.112395692294569,2.1960782560496055,2.8701326698283713,-4.278406060635716,4.833901530647564,2.9916209687195603,-2.689700131895457,2.08562073993516,3.7822328283805784,3.2469313647346545,0.8040877121311223,7.680366732528311,5.042698388122056,-5.979870121326566,1.2940497200459877,-2.9617564691151492,3.3784252697889494,1.1803906274273805,-2.416992165964765,-2.128155245970101,1.988962911386825,3.7073746969397927,-3.730117809610121,0.39635391784796253,-3.8718413625793016,-4.067818693641428,4.587897303257768,3.158523409017326,-2.74637332220156,4.8297894189091775,3.7128040631983366,-3.961008587154041,-1.9663627725144999,-1.3988535371450173,0.7465299461454398,9.13852327144582e-15
HMA-KLS1522-3593369,-0.7718419017246163,-7.430214469608393,2.179778302732943,-2.8504108215924515,0.6771608672190587,5.409946966633263,-1.8650056877300516,-4.468023062739793,4.465304829006146,11.108786666194966,-1.084091400872183,3.1486031341635794,-1.2035599788561846,4.866221032259797,0.2346066359863814,-1.8698054542967293,2.228431282084162,-3.0083413610079317,5.66707137814667,4.719914360892405,2.1272324299726844,0.794912839707514,5.945846218130324,-1.0876508184104963,2.7993630037044865,-4.367158807400868,-0.21654199675381433,-1.488880123661874,1.4756476390188547,-4.02648598155098,0.37705027563798515,-1.1625504985578272,-5.542696454809539,-4.543749893976136,-0.5773865374056891,0.5559812142254865,-4.788585291952337,-2.5630601648636224,-6.732219650077406,2.3101687436558875,0.5348580093040529,1.5013211787116352,-2.2049393866603086,0.5639530372020978,-0.13342823328659315,-1.2002977851914898,-3.6625719643511507,0.6139648702874898,3.726186026398182e-15
HMA-KLS1538-3593349,-0.4864999832554255,-5.037540436239312,1.4401508128762863,-3.05313262107642,2.379346344821034,0.7201721595737145,-4.2877480435502795,2.390115779001696,3.058774164968364,3.352135988115434,1.3472135969184542,-2.7074287001826356,-5.010558831004459,-0.21717434303531535,-5.5558023749256416,-1.0508147005415054,3.730629087529546,-6.819953013113059,1.174306879382939,-2.836846745379447,-6.778734066899383,-3.066520765997108,-2.171130677790224,-0.8305313095837427,-1.8420940697412036,1.0369530974438474,-3.3256563641795918,-1.9339649438319193,-3.6250764256620087,5.8990914992649595,1.5655270967188346,2.557415658982613,3.290994614722587,7.9853761295931065,-1.475189343820286,-5.410905595339474,-0.341265180209669,2.665477897844564,-2.1984510853720174,3.8961979194138694,-2.97962283639691,-3.3509644832683647,-6.546429163036819,-1.4233333683973464,-2.7734035300332494,1.4893085737295209,-0.206752192008677,-0.29607475455065113,3.2699537522162814e-15
HMA-KLS1553-3593325,-1.2056781241711114,-4.220164860207505,2.893996039663827,0.3809122099498572,4.949578301291265,-1.9661996740824859,-1.454098115769632,1.3316453150785157,-1.6127287063437583,-0.11947403260865908,-3.336287005869002,-5.10206951634084,-5.117692336684386,-4.741201679032893,-2.437765635296325,5.332426964809794,-9.397669623913458,-0.43178433296995533,3.184397056417652,-2.081466692845691,-2.0908045587979633,1.139330829709205,-0.7140964813655716,2.396341202341242,1.387643782976731,0.3812522190238732,-0.937381419006968,-0.20437063363275665,9.450473969352466,-2.618700995147607,-4.49283303164272,0.11787012859682365,-2.670817414315275,3.586771557350582,-7.178861588857778,3.409848881758375,-0.9780752654442717,1.590063618031631,1.0161044323098696,-3.7147762493479317,4.941950567729291,0.21066119513648873,-1.787312632133521,-4.058819509053419,2.2104072679877453,-0.008109804260515191,-3.4301066181706257,0.13299098571456563,-1.3510026430907374e-14
HMA-KLS1554-3593316,-1.4535910808534358,-5.415865301541435,2.003661037566424,-5.9659301254359915,2.916408446318901,-3.1635177122581126,-0.21925662373787197,0.5327212666853699,3.6300424364293065,-6.365240419712172,-2.0198434189277394,1.103454399143988,9.056132289496036,1.2393870129023734,-4.283986015483285,-1.3225970394008966,-3.1778588680364184,-5.453791334931118,-2.0293202967352593,1.9153093635244827,3.8795913389128316,-0.3836001857927142,-0.8403161559253168,12.01697006539063,-4.675554967906842,-1.7628255348289275,-5.826912167786061,-0.9574031342682706,-2.326750709380511,-2.0452670911317647,1.8466184422978484,2.01645633967731,1.4436532653059682,-3.291624852352006,1.7417319776114402,-2.207649302429529,-1.5058232001603833,-1.2567179203529648,1.5692439367063375,-3.9017963597761245,-3.004633016354818,2.032838674869803,-0.1377368654823129,-3.3335344903956163,0.126095889702055,-2.4811215482215276,-2.023963522369044,-0.16954239061548526,1.474514954580286e-14
HMA-KLS1692-4013432,8.604941994395507,-4.474496738027062,0.07875514094015398,-0.07091949457697394,-1.0218616702111663,2.6729806150003785,-4.2045550645632135,2.30257492708949,2.5998588157700997,-6.313878243548496,0.1496612455769152,3.4031243264839364,1.9027972381392384,4.457068333502343,-2.015823967280658,-6.143091581572573,1.4359378670155818,4.087172922300174,0.8350423389924235,-0.8823577508713812,1.1570558478858686,4.999683092201005,-2.0932403220856486,-3.722160264660666,1.4325176966501298,-6.338803931526522,-0.580925134692216,-1.5708028785685937,3.7769842421821496,-4.873157696837824,-2.5298067392689005,2.8198451027586833,-4.026091831679569,4.917057754725908,4.775307346114636,-0.8888842008975554,4.7914513470164195,1.389918388982666,1.5411658352287014,-3.2242549008665495,-1.8194731246483042,-4.879342547208016,-0.4219282514175285,0.8855130026550361,2.123797384399555,7.7578140687467165,-1.3640193061295,-0.05113701501985769,7.494005416219807e-15
