,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
ALA-KLS0564-R174540-2892378,-0.41602566304845845,-3.3288698293998324,-3.964133896972445,-0.8832205165168229,1.3878686477227389,2.2437269390882117,1.5147168329659244,-3.945937956813784,-5.624811219439871,3.850392794935818,-4.554582598487202,-1.3543664426008466,-1.6314612733882576,0.7159081169869498,-0.12195012921846365,-0.7511153877314944,-2.63569785896691,-2.799973101041225,-3.162505153884132,7.691681344682436,4.063382180405117,-0.046967874046681485,-0.41050716706870766,-0.7125605931673993,4.031007498811519,0.9846706513729286,-2.191084629764922,4.423431562691722,2.3101762118205595,2.390419602159344,-2.7042658120428307,-2.457709575495686,2.272854754766633,0.5239665986171677,-1.0666861899737774,0.1200123129209439,0.8588627699469669,0.09578238352081603,0.9968495822256657,-0.5756414710956871,2.3373044942620944,-1.0045515844208315,4.675322754550075,-1.1315245796430833,-2.3937280727174644,-5.077756385441796,1.3053844257289084,6.881670859791839,7.002376511873926,-2.478910639391888,6.54226227498131,-0.22730782404600347,1.9548254188826926,5.222999003760003,0.395449879783737,1.3528785752383399,-0.8143266981246173,2.6802592639053953,-0.8111915350124894,-5.045865178628498,0.6268763252219023,-0.040176078027226496,-2.422008397806574,-1.7551696813579298,-0.63589140453833,-3.9223374517407157,2.342297192182415,-1.5771612853042085,2.310681789810957,0.3185921389101614,3.158020781629901,-1.1239590910737838,3.510172388113343,1.1332880084255441,-0.6698636224661854,-2.702786404855671,-3.809614753642126,2.5324450444193882,-2.52212008398811,-1.6505887116039386,4.145989107584569e-15
ALA-KLS0793-2892513,-1.3368642934003916,-2.2468775142468265,-2.5474529147937948,0.3629551401448867,0.8504997931858823,-3.185058108043413,-4.632671357622241,4.031524130176588,-7.377462095949568,-1.185923644438931,-2.0218800725191706,-0.3384991995937994,-2.416372152771841,-0.9784972547543885,-3.9921782736518403,0.698841291552303,5.181812209180851,1.6830780654763728,0.7152927005007186,-0.6210888655153929,1.083293176854795,-3.9257716242239273,-2.655525038344909,-2.986673072375105,0.4961068127557863,3.82380937763786,0.12332959328465896,-2.6672902130942617,2.8934967025234988,1.3787867734638817,3.326631898519501,2.1929242001547165,-3.396886662894286,5.386435993114279,-0.04105362569871261,1.9583552736556706,-0.829439102460865,0.7350270630561149,-0.2597629855537767,3.524408596706904,1.1478306449477158,-0.047545710955003,-0.47849720547721064,2.0891689315910877,1.9155464601082137,-4.231037746099945,1.7675079427480835,2.0472624799518186,2.289772643151304,3.959834926023591,2.6261539321165217,-0.39820959005274825,-3.030009450797036,-3.801904042922665,2.268834213109636,-1.8273643547887388,-2.1817442374264435,4.938718442862702,-4.041879538689642,2.2037455598409235,0.4997205133707745,-1.3076490526152096,7.125276547189556,-0.0413050148225172,0.43946696410116515,6.252003686325872,3.5135426556039575,0.8131823483416082,-1.4301443126867808,1.6849050641776664,1.2236966468321002,0.16168274312422137,3.420036029856933,-3.57912045022871,3.3200427067431666,0.4135570020890947,-2.6769272076755595,1.1643240687263545,6.4270187959336695,0.7989484585235459,3.0253577421035516e-15
ALA-KLS0796-2892514,-0.03760765412225489,-1.0098851252109735,0.13805992082553248,-0.23576530776967372,-2.7966303180026575,-7.913239098101299,-2.0456255239897767,-2.624810331711897,-4.686626955319406,2.0885127761181965,0.807221809405129,0.6461580751521997,-0.3560884203472786,2.4922673598343397,1.459551234998725,-2.5417775195912014,0.4559232797916318,-1.7308877012168087,-0.39530299159573395,0.9951582316609723,-1.515603105624983,2.0550610823400737,-1.4557854836245407,7.712497352650729,4.4929668860973875,-3.702238479139583,-3.111895050521521,-0.8799361931086406,-0.07899628914322195,5.461040794389766,0.20760436583244393,0.13467540917316834,2.539804554234401,-1.1200365102984853,2.047225823162624,0.7053856904702205,-1.9375598839856851,-1.237819887605099,5.94242212416367,-2.333548527537832,5.166970360064382,6.613175115369202,0.28244455122013346,-0.9932056188189666,0.03868145271941481,5.1608345862034986,-0.23812062552415703,3.2280587163341816,-3.699694540138951,5.376526983438161,0.7375232851086125,1.103700216668028,-0.13946465615060705,-2.3767035842511057,-0.27325936572414256,-4.326522926265659,1.9110752967726092,3.336375706992711,-0.8970992383023653,1.9364633230438053,3.211159161983265,-2.386261610685757,2.915196208669075,-2.196915245817474,-0.6869734207308252,-0.3333788843982106,-3.6950458503701147,4.711819036312912,2.164497410400912,1.4214522818353617,5.3487874580280685,0.44150834563383545,-1.5789654830235955,1.6983954711983846,-3.867222676516966,1.2593174530641829,1.3706288499903836,-1.186865678599453,-2.802776110603822,3.400822190659884,-3.0982161280945775e-15
ALA-KLS0797-2892471,1.4111932619637626,-1.480595581163539,-5.256865733690566,4.6684557867648335,3.8221313356587774,1.925885310963815,-1.5096210527131646,-3.3704068249662846,-0.930417044553128,-1.1672738922141075,-2.4072763964942068,-2.7009586634183083,-0.893015360488985,3.9991858047891116,-0.07315558407158067,-4.413982233599297,1.1644837504006438,2.810739064357883,0.3838367418191999,-3.7153921785206303,1.7179261710059255,-3.0395377420131178,4.063464242132653,-0.8970192380013009,-1.9149315623818508,1.0295764884935874,-1.7265829630449345,-0.5129179054139849,-0.3824044129568166,-0.018483622322105736,-3.315272774657679,0.1371302653872264,-4.703066056691592,1.133183973065285,-1.3257199200302692,-1.3523262751398533,1.0481896730034743,-2.9940205070825217,-3.0609840942384983,1.5844559279366102,-3.0469749091978726,6.786153804892872,0.15522504643628843,-0.5812822305216753,-0.23885307771673947,-1.6872074467974274,3.827371510302503,-1.5448301868629486,-2.687557590305662,10.329046363204977,2.634003371361317,0.6545061823211675,-5.33475845353839,3.512035561904857,0.07762408725886821,-2.995666655896394,3.9263411595182225,0.22647356570015698,-1.3376576796331603,-1.312120899468646,1.3824312347055028,-1.7341021574275635,-5.88622430562288,1.9278800993132175,-1.7550424392612902,-1.680302527550421,-3.472043967135462,-3.6540024251203183,-5.382012744323938,-0.4124581889899117,-1.8022169222207205,-2.9941131516695645,-1.4150454729892088,2.2701196802733032,2.578564746095943,0.02491433069752255,-1.2034657723170572,-1.6094621140419583,-2.8332137810780496,-1.2690860052232864,1.0574874309554616e-14
ALA-KLS0857-2892463,2.2211306731043514,-1.5410299236722433,-1.508517360565379,0.6397296089346038,-0.6856991405284985,-5.375219260416451,-1.18162763137278,0.6226847597629079,-5.0786325197310545,-3.0936371161272938,-3.5914298532462103,-5.197284606153563,3.01934883002735,-1.6741096264751485,5.541334474878554,-0.0429410720424947,4.385336381116282,2.458343973098307,-0.2014375988801042,-2.064791289274383,-0.2432394620105885,2.4289578470818265,-0.8972024601835454,-4.113443118691348,1.1707171493377677,-3.0987664870323774,2.3487616685951114,3.178781222962002,-3.8831881364576093,3.5633861371409306,-4.265179883369173,-1.1081845377646058,-2.6868772213038645,-7.322339415847367,-2.1052822137875875,2.3993088335707133,-1.8993899736790294,4.471599744974219,0.012333091065372698,6.1134477338292195,1.7221878534737685,-0.5375921360823734,-0.5250452819233051,1.7788611443223648,1.727160491643844,3.3001437105376663,0.9424130498253688,-2.565844324750895,-6.168857033770218,-1.9665067048397906,4.768515657098639,-3.8590262187430655,3.7431268693446658,3.42496018683531,0.13895159768796703,1.5575312718888812,-2.4469861578135452,-3.134359525700957,-0.9659581794559947,2.382758624347874,-4.678435158116916,3.888582973287138,-0.42528515352097884,1.3597147987806455,-1.8678763587399783,1.2669741544281379,0.272605436069078,2.1510228947689614,-2.7007562041107924,-0.9994542709510618,1.2141689844250712,-3.5354843157819804,3.625625173798103,1.8546314622865476,-3.379788695993519,-0.06203618035649848,-0.51456558477685,2.6588486729149103,1.28961644757675,-1.769058891552348,5.405398351143731e-15
ALA-KLS0871-2892523,1.10550252602568,1.5257847073628596,0.17458613857292443,3.5480778232481054,2.5218842970361934,-6.602066211647968,2.6873191095368347,-6.1566574692481675,-6.1809468640229115,0.5878944039868329,-2.8192757722278032,3.7075984880435295,3.6375039921929058,-2.7789731454478717,-0.011378246031447617,-2.414130303736908,1.9127386579838195,0.7334783511209106,-6.569656740181092,0.4949000618009737,1.5364056789168523,2.5653386050670206,1.309473003564417,-0.4250745405911092,-1.4232053659386512,-4.109060343144284,-5.018076746016928,-5.749851237306871,-1.0928395845631727,-6.801909614523417,3.0281719019750093,-0.28572943290704345,-0.8819408309955511,7.997057028703854,2.2111562476221245,4.204690825998237,-2.698531470240397,6.145727378332321,-0.16130964855311425,2.727187937176102,-2.1647786608877593,0.4989627766825565,5.795350698179087,3.4951794830033784,-0.14192328815184746,-2.229086370113842,-2.8885750804558956,-3.812562754061969,1.8210273264194603,-1.0370001500430854,-2.4713772318525176,-1.9451840109037128,-0.9490450265208759,-1.6257895886381775,-1.0061621480125689,1.9072009843614357,1.161676943496882,-2.4064368489289643,0.8645006808611935,-0.5460862145157881,0.051295946745422254,1.2668126951839838,-2.019802971128189,-0.2673906441169094,1.374694656997796,-5.701897640856953,-0.26272843027377146,1.3718981674924995,-0.390048774011798,-2.5275419366320016,2.528152898352302,0.04887562789347475,-3.1259927075495275,0.27324073680299515,-1.0634982251453793,-0.407332859174697,1.1587566809254362,-1.691441713992,3.27587400132721,-0.13618522421419044,2.761679773755077e-15
ALA-KLS0872-2892526,1.38922221304196,3.9975561587082638,-3.4695523814217424,4.5015129384135,1.755489670010844,-0.337562741098989,2.716448877189487,0.42077662765076657,-3.637061915019131,-2.9782168378198315,6.367501180166831,-3.633502749466337,0.2678102174049094,-2.168399148083791,-7.13667061336206,-5.086571704863019,4.109433320944498,2.593859074668788,-0.3946825713477496,-5.282419565398655,-1.9890682648771465,-3.7425065232201478,1.4097893666138068,-3.46425371542543,3.014307743220747,3.3688873708329394,0.5074537766381808,3.6738586341419333,-0.5815186088417609,-2.1836057779361537,-0.9005505297640253,-7.027000686994069,-1.5453429092918458,-1.8174930849047204,-4.071683093228654,-2.6302116666700446,1.761505481990385,4.4994752071699144,1.2840894647893146,-1.2808782529395748,0.4641839183492429,2.7290966035186255,1.8253222252736474,0.8712124331013673,0.8613830405709157,-3.8980661109386445,0.527674460433903,1.4806233474555255,-1.12748954071729,-7.064542534840729,-2.425131232973649,6.034755017750949,4.624252840213204,-4.127819196208271,-1.0804816022015251,-4.208436212851857,1.512627757966737,-0.04125822660976458,0.3439965958958426,1.435064557447342,2.9180688472875183,-2.279446280505229,-0.5523562426195434,-0.7056596862303056,-0.47603879651632186,-1.2001549540534338,1.3378474859583815,1.838664849137955,-0.38879944106380554,-1.611122443962556,-2.28721577262624,2.338727209027422,0.29970318641964644,-0.2655733715644954,-2.0812043698761733,-0.7661771647548323,-0.9419303443678487,1.0651108463941623,-3.681582214611232,4.355083212335085,2.42861286636753e-15
ALA-KLS1140-2892558,-1.6689789661643044,0.39314500496008986,4.228379053977589,2.755009757672194,0.6087880139821222,2.0037116898414626,1.9091481893100803,1.633385447188691,1.4604248121934735,6.435458147520933,-2.6271088751576253,3.520892008726757,0.08462066218986886,2.497191425513496,-6.000113480889702,1.6694137048430233,-1.5589598430788132,0.17089801416902461,1.9390444675714398,-0.4282068945090167,1.652232224751796,0.4830052747489951,-4.6537935813367035,-0.3345001484804951,-0.2348889251319704,2.718834890710209,-0.6058913015630466,-2.885425042011918,0.6334755338809474,0.03734278478174287,-2.1357500137877965,-4.682677754795584,-6.457259979750851,-1.9898902363997115,4.312383384065937,-0.48264049495991074,-1.465263313890016,0.8339436737626208,-0.5400628517221542,-1.2265358788120098,-6.43033212786022,-2.5413661967693857,-2.25659272756727,2.0750836937977795,-1.2025309845867354,1.0972621261249307,0.40083657328909506,0.7221172999108701,-2.5691149195981984,4.124844992584261,0.9900595289677032,0.2903354677366693,1.5813607093246005,0.5083751958890516,0.4759408156995069,-0.622674255791827,-3.5958622490231322,-2.1790951971881287,-0.8253152212027188,-0.9552591692120548,0.9318223940825251,-1.0512746661391885,-1.2669716261367168,0.996964603947523,5.32854330508511,1.7440884923398514,-2.707428511800877,6.816685984477673,-0.2558190682413463,-3.531364356491296,2.0249901339082665,4.538687657644044,0.48923080060731017,-3.2433476713665423,-5.9325903389510035,-4.194629012146586,-4.917628896076455,-0.25091000612905556,-2.2723695244726194,-4.914454970131504,3.4139358007223564e-15
ALA-KLS1161-2892441,0.7858176990886641,1.0074518474018048,1.9128488086532331,4.184883246960151,3.2202104290688514,1.8612221291031203,7.001728297737002,-1.2293846615017554,2.1682687706413626,2.5911215522993896,5.626291157934078,-1.9245070720755106,3.0117234030567395,6.268850639975603,1.8579471574689217,-7.185927807126311,-0.9422288800352439,-5.9433196263740555,-2.777408270707611,-6.956585926023881,-1.554713083967138,0.14285637492664197,-0.8026625742199492,-1.9524029072461526,2.2461897119491883,1.3646167198449919,0.5682544275158726,-4.730861402964264,-0.0584771211183631,6.55040046599417,-0.754363919190857,5.257489323257618,1.311535848283798,-4.101759678390948,-4.975728599766498,0.7660144255402683,-1.8905774828243886,3.1834855645521394,7.323770037037367,1.1042652234609909,-1.2333800671855453,-5.92950988360432,-0.9926149386250461,2.3204926137894923,1.2883277738349166,-0.9802696647134417,-2.0413516431727543,-0.04764007969053005,1.0620609056820725,4.19710215087895,-0.38722229376402006,-1.0730297693685833,-1.3963831568298573,-2.0235332782592654,0.8788655946286785,4.060370274582063,1.123657541433774,2.7417724119779834,-0.8910179031252279,-1.8145673054070641,-0.9350867234668734,0.32284218902852674,0.08016585385132016,1.3370216761547864,2.084680638436611,-2.130130992912843,3.4375032497963494,-3.6280370369448325,-0.284599922578773,3.164302803062022,0.4701565268979364,3.4650862246537506,-0.9602304812034774,0.04068516517029405,-0.08302204829387191,1.6144971364929765,-0.8864551881052921,2.5388232829288517,0.6829269178218645,-0.8833820453267398,1.9784521243515485e-15
ALA-KLS1162-2892512,0.21546933218528175,-4.5413806595406685,7.111008443090267,0.83045094379734,1.5391927549569222,-0.2654098995567263,-7.035727815434161,-0.10232255929782487,5.161610408061686,-0.7800531236423746,3.6420267126439767,0.21300223120455308,1.6246355718071332,2.4336324235669755,2.7921249857859056,-2.5822354670441436,2.0515224204403166,-5.234586272558218,-5.196602564808033,-5.48831111552637,-4.70363164719212,1.2640645182715884,-1.7053810759375616,-0.6061656743820302,0.552939578968147,-0.6499060414237958,3.8786912997144034,4.61899058673755,0.16444513302992875,-1.8756646930930778,0.0663678254076212,-1.4243489933381972,1.670059713289654,2.7047114516295587,-0.4097153130375457,-2.488683222999705,-1.5848692379541347,-2.63668235506103,-5.061799566892027,-2.2800843011384586,2.678155050373307,0.9198775582129403,3.526828949514993,-3.124445225528342,-2.5194889566761236,-5.555634329946945,1.308645511729936,-6.580813012960251,-3.080735383119171,-3.731988431291088,1.2696744164981353,3.588277399866438,-4.744586393886298,-1.6891382587512789,0.26572355156785843,0.1015934829222983,-0.9838580733438873,1.1677887858341616,-2.148530507930376,-3.045040571143628,-1.6105405270508453,1.5959070265817314,1.0175422233288072,-1.9004416470130574,1.0787864723419534,-0.19134028441279427,-2.732898817794573,2.1128011851437636,-0.5231571985426803,2.4001100220335556,7.3290713390632005,-0.8595046049832713,1.6972981334572328,-1.5245651209996236,0.5115685771834765,-3.174240453150154,-0.8998520147703931,0.8785613615043568,0.055655250886348706,-3.0406230273562196,1.611905053877649e-14
